Administrative,Informational,ProductRelated,ExitRates,Revenue,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_8,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_20,TrafficType_Other,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,is_special_day,Administrative_Duration_log,PageValues_log,Visited_Informational,ProductRelated_Duration_sqrt,has_bounce,high_exit_rate
1,3,137,0.011631206,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.941642422609304,3.656364500494278,1,87.59082361183734,1,0
3,0,129,0.009135204,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,5.2240726329659735,0.0,0,87.57425874079665,0,0
11,0,119,0.015231111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,5.662728971742723,0.0,0,87.23428597747562,1,0
7,1,120,0.030675226,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.923623917106626,1.6087861847057139,1,87.20319851358664,1,0
4,3,245,0.016468484,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,5.285738584341177,1.7528298436380112,1,87.00142879286524,1,0
7,2,149,0.016297591,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.964773570750434,2.515860960055763,1,87.00104679255301,1,0
4,0,193,0.029620035,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.258096538021482,0.0,0,86.88287134412629,1,0
5,0,23,0.007407407,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,6.567141143146729,0.0,0,86.79442797207663,0,0
7,7,122,0.029612768,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.86014499228006,0.0,1,86.7900403905886,1,0
0,0,97,0.027083333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,86.69246410732596,1,0
3,0,81,0.021883469,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.259859000699674,0.0,0,86.68789117287373,1,0
5,1,117,0.020948132,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.572614808513547,1.3897946240459125,0,86.4225674983103,1,0
0,0,125,0.013132473,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,86.33519946696133,1,0
1,4,248,0.015735624,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2.0794415416798357,0.8183070161555409,1,86.28995929423075,1,0
12,9,125,0.022385989,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,7.009761021576251,2.1042816162020404,1,86.28405455818589,1,0
12,2,213,0.014633794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.1491887773033165,0.0,1,86.27518442170958,1,0
5,0,211,0.028901336,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4.681204872264089,0.0,0,86.26927697042558,1,0
3,5,272,0.022108499,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.449987545831587,0.0,1,86.22495620758528,1,0
10,3,313,0.013416263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.469781583918382,2.0765002990884653,1,86.18689914366335,1,0
14,6,154,0.021452975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.082096915178319,2.254856852768744,1,86.05440303087344,1,0
7,2,132,0.017577031,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,4.9175448712741465,2.32179825462869,1,85.76947231387167,1,0
8,3,161,0.007729114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.933128970006679,1.4119667713566197,1,85.22885167007708,1,0
6,2,146,0.020305773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.304409880436758,1.9375936110369218,1,85.16851820361794,1,0
9,5,115,0.018928571,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.993462549770655,1.5228860282614753,1,85.1096311588765,1,0
11,2,90,0.003917526,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,5.514771929577222,2.6716671648128774,1,84.97646733066749,1,0
5,0,101,0.013366013,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.236973736306985,1.609074674671251,0,84.97515323316576,1,0
3,0,189,0.014604116,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.4280065014879524,3.696156973861033,0,84.79709869447186,1,0
0,1,104,0.023737786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,84.74596024590198,1,0
1,1,122,0.01962467,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2.9444389791664403,0.0,1,84.50570774805688,1,0
14,0,170,0.016081238,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.248008334066654,1.6993330363424966,0,84.4319475672568,1,0
5,0,152,0.010709751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.0943445622221,0.0,0,84.34926402168546,1,0
6,0,140,0.009952433,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,4.6310815677725925,3.1306375540247404,0,84.24715004675232,1,0
0,0,135,0.037964727,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,84.2122186977638,1,0
12,1,219,0.015735853,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.035327906686628,2.5382881425791815,0,83.9289253356672,1,0
6,3,172,0.019865374,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.454412090629509,0.0,1,83.76868528871633,1,0
2,0,137,0.01964546,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,3.817712325956905,0.0,0,83.73927869285716,1,0
9,2,116,0.011083789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.64456311499623,1.7830157332730667,1,83.72034397922646,0,0
4,1,229,0.021755245,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5.620763118936109,0.5771221196974794,1,83.57398832770876,1,0
4,2,230,0.036530714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.773392818402544,0.0,1,83.53809736282004,1,0
11,0,186,0.00929719,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.267072381348702,2.738145744062324,0,83.52177709436025,1,0
4,0,90,0.015013034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.8066624897703196,0.0,0,83.3784877651304,1,0
5,3,222,0.015536555,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.066173685198262,1.3299720680159104,1,83.32336735274205,1,0
12,2,127,0.015855776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,6.038666148512785,1.2002963806546372,1,83.2529262248481,1,0
15,7,169,0.016769542,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.29960143578891,0.5555749128714152,1,83.19238692933386,1,0
10,3,122,0.022008376,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,5.712494415258223,0.0,1,83.18593327600526,1,0
3,0,134,0.008824665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4.532599493153256,0.0,0,83.05385255362933,1,0
8,1,349,0.004306345,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.21538855345104,0.9651003369974677,1,82.94457080484533,1,0
0,0,200,0.024587384,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,82.8685335154424,1,0
7,3,83,0.039305682,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6.395261598115449,0.0,1,82.8289365982686,1,0
1,2,82,0.013380361,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,82.8171004201427,1,0
6,2,227,0.020960781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.250279363842861,0.0,1,82.79253809975873,1,0
13,4,166,0.017541022,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,5.745660210885007,1.6323442644642234,1,82.76774332431687,0,0
9,4,81,0.022982896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.879824410839315,1.799451323754666,1,82.75226218055914,1,0
3,0,176,0.011516854,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.919991175077323,3.0652882224164517,0,82.75105236188843,1,0
7,0,181,0.007218823,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4.680542664174111,2.5092797349121434,0,82.71639809010061,0,0
5,0,237,0.01380616,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.6109179126442243,1.6014674920559908,0,82.57083162352188,1,0
12,1,155,0.015526696,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.937152255509248,1.5531913669275885,1,82.43018510836913,1,0
0,0,171,0.023198706,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,1.2184587223501364,0,82.421982996043,1,0
1,2,193,0.021157516,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,82.36911515246476,1,0
7,2,262,0.013069803,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.562610571534512,0.0,1,82.30929473637835,1,0
8,0,89,0.030125313,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3.417726683613366,0.0,0,82.28167637451244,1,0
13,5,154,0.02883646,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.693491609541155,0.0,1,82.21503468344461,1,0
4,4,219,0.020793071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.6800364014477225,1.8576931633777323,1,82.14264721811685,1,0
7,0,85,0.033907028,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5.461427787605184,0.0,0,82.11819993156206,1,0
1,2,108,0.032553517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2.772588722239781,3.250470955104307,1,82.10089611569413,1,0
7,6,194,0.006138614,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.697445462401213,0.0,1,82.08088586875753,1,0
2,2,134,0.025030224,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,2.70805020110221,0.0,1,82.04952415462262,1,0
0,2,132,0.01286425,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,82.0101438237978,1,0
2,0,45,0.019859307,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.996536369716754,1.6140917988854953,0,81.89957264845769,1,0
10,2,102,0.017363636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.885374368583913,1.6516087968571809,1,81.75891970910574,1,0
15,3,109,0.005345441,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,6.843936075820015,1.2603390162067583,1,81.7476455746586,1,0
0,0,112,0.008744589,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,1.8668813972380844,0,81.69021601146615,0,0
5,2,200,0.012152531,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.30575285731789,0.0,1,81.67796608633199,1,0
10,3,129,0.022102102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6.705353456394802,0.0,1,81.59136818316016,1,0
18,4,178,0.010805067,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,6.244312521128522,0.0,1,81.42775549528551,1,0
2,1,106,0.026412307,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2.302585092994046,1.021548558819676,0,81.34980779325788,1,0
9,4,229,0.015020196,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.175779742101897,2.29221520841352,1,81.28212533515594,1,0
